id,artist,title,duration,date,url,lyrics_id,genre_id
149947422,9x11 Florence + The Machine,Never Let Me Go,271,1336140231,https://cs7-3v4.vk-cdn.net/p7/45efda8db3fdda.mp3?extra=iwOdVs-iAiHWqqPWlcvKjCeUBe3ti0qbm46H0_ieuGgFf8LHlScZTcbT_MWUi20jnxQCN2Wyixk5BrtYatluA_LykcvxGT2ORUqIkHtJXZYz5U4Dm2p6Kd3m33Hzvh_yfiBppk0w5mLw,20421570,18
149668916,Вивальди,Зима (Времена года RV 315),211,1335959665,https://cs7-1v4.vk-cdn.net/p5/140ba6f6fe5d42.mp3?extra=uTXWLA7xyV2v_zafytvMKDCqXWbZm9GC6UGI3mn8V-T7JXtXFCxMzPfAZsNGRATj4UsKXP9yaW0z35LwHMkh04kslHu5x9dRxfgCj4qzgq_z5ZOZWx5Yw97sOEkiHqMRme0lxJSnVrrS,"",16
149369218,Elbow,Grounds For Divorce,219,1335772523,https://psv4.vk.me/c5812/u51712487/audios/cb2b23e02c08.mp3?extra=-JwciZp3mPNX9TEWPXwXx6cyekAtYctYfoel0RbLloYnnpmgqHQq727xsrIPvjtt6e83aaEeO4h7aYACG5N6rhq37rG9n3C3MJhYr-nEm7ml61mTVQv7b7GsKGeAVWQFby91D7Cv--22,"",21
149268278,Vanilla Sky,Just dance,206,1335702641,https://cs7-5v4.vk-cdn.net/p10/908f8163d69ece.mp3?extra=6fSDzTaNs20Sf5Y2-rOyVmti-r6puzf640PESu7AEDX_4eGReB75dzEoAAp-rcTSmi_kiXDk7mu4FBX3cCXZ1bQNC-HZQPH9UzqJ7rIYMuV5V_3Pt4js5Awqo2eot7o57FrLSdnhrCi0,6681581,18
148177877,Slash,Promise,280,1335014264,https://psv4.vk.me/c5848/u140435264/audios/34eb84ebad70.mp3?extra=E-ySbLcbHtZU_Z-zQ1bzH4MBQ75mIhCIvQNencGOzN-fA2AIeJwbvL7IOUCBHqWmRbqlpZeAKwbRPj_2d3SZpqcEwJHEq5Wwe2yO9HEnjVMTWAWTcFGIIyj2VBb30AnGG6FT-ZLoY00r,"",7
147799046,Julian Perretta,Wonder Why,234,1334775319,https://cs7-1v4.vk-cdn.net/p2/eece954f5fbd5d.mp3?extra=yLLxJZ_j6GCDaU_B8SB3T_q8pXLhe4Vz3z_h5mXweLfKfydjGyEJAvYo4O7pTWqHsAm_XJiDZ67aDfOi5uK1IMJ-ZxexJp1ID0J36IrvkcFSLRokcr86GRL4-gcvrrgGL7bHz_1N0eAw,6679788,4
147182723,Linkin Park,Bleed It Out,164,1334400206,"",5864962,18
147182423,ATB,My Everything,306,1334400091,https://psv4.vk.me/c4962/u58075345/audios/625b35de2099.mp3?extra=Zs2vJxvYfLO70obRoEu9LCoLNaKIW_5M6a9yw2TGDW7qUnqDvZ4hv9dp98YYSnbL3vqXsIoatTdd3oTWafSCIQJc7_x5s3y9ClzZxle_xa-PhnO5uPeT9611RvKqehtdZ_39wF5C7PmV,"",18
146387019,The Kooks,Ooh La,210,1333899811,https://cs7-2v4.vk-cdn.net/p22/b73dd664eee113.mp3?extra=cCgk0C8MtohfjYgWmr2IFDDY-dDvkoE6BBTEHeRoCgYlZKv4d0CRTsUDCuDmInOwq8gPHWndksQ1IMx5e49ho2xn-ODWMsrky2qpVm8sQx3NIN4JmCbpvxMG8Rsh39mW3EkiintLaU09,5838219,18
146278611,Rob Thomas,Lonely no more,227,1333835448,https://cs7-5v4.vk-cdn.net/p19/d1ae35d8e7b23e.mp3?extra=kxr3jHp_-1I1G2XUzDNyDeVGmookBuv3PMiRNSy5oIIjzJhkWtFnbYuF3CBefmZGlMD1P4EPLVriBeySyCXj9CmIRGp4ZVTILHA4xqreub_r3LDfbeCcknmkKj77FipiwtFApNmwUzsa,8712871,18
